53767,Electronics,1731.2158001429586,DPXdnyS7JainUGHve1g68fBmLmc8CrdO2oBCf9puEdu31kcgOe
1494716,Electronics,1731.214705095531,8OAg0j13y12FxPVJZPhOr0u3Jq8DbsJM3Yw6R7EvvVkozTRs5J
192663,Clothes,1731.2140178563573,IOTvsd1VDGSEOFLSRuQsq2B06W8LEXhAXefpSSdUqlf2w1l430
419830,Clothes,1731.2117050780812,v5BQNZ2aUZdTWQ8JlaMW3T80AOGt3WcFNsfuwbqRWl46kqc1rL
1648053,Electronics,1731.208407398978,PZkz6aSCRaO1SAD8XYqtg4fqNAD9aFgDoZwW4xz62nh4rIqXSY
277478,Books,1731.205808631766,PxOulMTx2iCLbMzqAU9tm11reCsnz1pnJ3SwK7mAyhIrdxMuyd
1678203,Electronics,1731.2045354502443,K4e9iU8eMknAAmrLRq9S76ugHw3BAA5cHMhkGDVy34Z3TH84MH
452634,Electronics,1731.2027640921015,ZJJUZ2abAqHsol264Uyyf2KFxatoZr5Xp0Qng0TZmCjGyfCzLs
548302,Clothes,1731.199401154209,AcdYn5x2J2OvNML4OKMEhG7QGtk0DexVyKO6UwQ2XZHkWuSAz4
433994,Books,1731.1989138994506,686ivgfvhIaOxkIgc9uScM01Wu6polcEDkV347JJhUCeefnKoC
600423,Electronics,1731.1966046167058,Mz0SP1ZVk6rhBXxODJ3VZsBKpwfcXjklWrKGfAIGUOrAPhJZLB
1551429,Books,1731.1959509804667,aaE8U8fTLMjKnBYcQ2Z4877tquagy4eXVZ18n3cSUckUjIlQ0E
791194,Electronics,1731.1959238856184,KNR3SNZZKKSCJVuH5GmZxSBLKjUQR0Bt5HKFVWZKMkLqRN2Ms0
569393,Books,1731.195885248029,YXk1wuRXkIJIBHG9TGjvMjSfdH2Vs0ZgSCVGegwMTu4JnpIq7o
1778095,Books,1731.1951122175115,dXPzqyTF6bJDHvfJDVDqFPVV1cyXskgJEGcksZQlTHRp9wnXSX
571945,Electronics,1731.1928637024216,12QDBrBVGBePthxrfCwMj57lCOQHiWOpUvBdcggnoVAxT1jpi1
1633341,Books,1731.18837223477,4QhWg0OpVT3RbYxjlpjwv1EP0wccz1tKTuBWh0GSgLZYBvFXZC
236004,Clothes,1731.1881039096518,wA9Kp3fjQxefr0u183LPPWmctdAadh4yDarjImFhSAlrXzINWN
972177,Books,1731.186360444922,eUJO5Vwyc6yXsARkQqEfz82dbsyiKP8H9EW0tKYyheeDu0f4A6
1275886,Clothes,1731.1861973756527,s49WVm2fESQTEtl55bcFEceWKWeELoCS4U8ygO2OoVfqk2HEN6
28287,Clothes,1731.1860350773545,orqmE3wcx2ErnrHN8PnnY8xy9jeKq5cOejNBQ3YTqTySrIeGHQ
1364507,Books,1731.1851433454483,PIcHNFQsEgMdW9HZaiua3JTtbAL4f7TrfvZdBou7dv5bjPFlUj
575520,Clothes,1731.1851327621607,FcEA6f3b7M8Llg0CWut9kjkicrzmpo8B4Z7anDif2FaHTQBxnM
1809723,Electronics,1731.185043828069,tRoH5UrylKZUecxx3M1EjmBfqIiKAy3fVLp7A6SXLxKwdCx7Op
136700,Books,1731.1823671536495,rKLUUopGfDqMjHSWC9hy3OTfiaYUqPiv6zHcDb9r4YDqZmeywZ
689916,Clothes,1731.1823461780905,sQGHjYYBLipjb7jdlHoesA2oW9pd6UapsBfGdpcUAt159h2VVn
661363,Clothes,1731.1820418482414,aYVTwRnAwYOCz1HAgufzWHnxcw6NZ4unO7xwTFejqkeHkWKkrr
1114840,Electronics,1731.1819896672362,95Nn2qrsyv5BD5YKprmkSnFn7PH8TsZuC3bZ3CRd4Z1QMX8Go7
339198,Books,1731.1797536176564,PF755kkxjtaVOWsUOHa05MAhsdyfPbqZJBNrkxQ95SNN2Rpv06
893412,Electronics,1731.1769749647467,7SjAMdGSlL7zZqkkWwNdawRGczfe3EkI8taoRWUt7J8fIaD5Z0
1309888,Books,1731.1756089327093,NLX3RjBK8Yet71imkIeXsdSoP8orBSoJEocdPNRTF1C3CZrGVA
1173478,Electronics,1731.1720744580757,EZpMyKJsf6IpkwsxdwBHRJNd25FG7MNySqC3zsPnsBpKLZ1XwA
1303428,Clothes,1731.1709247598437,sY4xRZK9ZXmkyTkrWt3W6qgN8bVYRg7eVVZkf4PPJAc1J7N8jL
714648,Electronics,1731.1702585742762,uj9hw8wKBtlYgdCvYYW9yqakiGf1sBMpDUlNLkMTa4M2afnwwn
442845,Clothes,1731.1695300018093,TsEV7hAGTSOKF8WDpeasGYmPnO6IY8F3c9R9AatrZS7MER8mba
16919,Electronics,1731.1686125844278,GljvdYOXxAYARn1MACCbcVlP673lVYhaAyqTvfk2iOiZqr4BDz
1050807,Electronics,1731.166709084061,PKeGiuz0WYzGEGTg5WpJwhP5i9bndSlAj8mbvZfxdD4Tk6xS8O
1881749,Electronics,1731.1665509508741,yAHBT42RoByUvBGSJS9CdFGLlbeY0WVpuWO1LMszLFeq6YLvn5
1331527,Electronics,1731.1620454283102,dTGboanJ1Lrd8KJwCXWxANUV5a2QuosqcLB8vX7l309523FCX9
328006,Electronics,1731.161799481803,WOZ1HVgqnLz3PSoSziHAfKqjsaTLNpM63QmmOm1Fj8SamclyzG
1478715,Clothes,1731.1616832226284,s3zwBRcjxS4te1kFSHRaz3kraBxs7NNLiO9mxVWqQL8TQpXaRT
1859479,Electronics,1731.1601527045686,KPrGuJcfXiZnpb942HLRLWT6oI40cxRx0iQ5aZp1aZVSJYuVA1
164835,Clothes,1731.1601250567498,gnAucxpOmv4Urq64iuYtDUnufyXu5kQM2MXTxKann0U68Evu8a
913322,Books,1731.1595658990175,4VxdxJfnRIA4U7pF6CzEaJQztrq9LZyIeVZOI7Ci6uZfH7QSlR
1778453,Books,1731.1592948098794,PPXICkivPtcPNiNtlqVv8mbJ4igbmyqEz0HHASXJ2GKnpYaj0S
1935173,Books,1731.1565426365296,SA4OafaZacbQHt4c8i0GUStsFQsSgXwpQSLlNIJ494m9gbuRpV
749768,Clothes,1731.156204341011,AYYvKHsmVeEkorxgFjlsb5IlMOQhsmquorh0YYGJgKuUBL8tpl
188938,Electronics,1731.1551521627416,ocXSbsgBJ6yRKfqXo3yPHmMeD6D7qvH6ChFRcm5KflL5nKqWA9
1600571,Clothes,1731.152318537705,sYSBnkELZgLIFnNybeXX1oY9jexZNzUWKqCimewwx6FRHm9gTd
53095,Books,1731.1495592581903,UaunGNYYc2dAUFVbDp1aVhYiXVjPyyAIAqxiJVqvyJFVeV0uoK
1034877,Clothes,1731.149447834263,LxItIc4xCwH8lG0XWDzuGWYMVjT8Nt05IH180HLeUGXV7ivylO
1832704,Clothes,1731.1492150964493,V6Iras7FzxqNlQT5zODL7LiCyP04ZW4J1rg8IhnzrMXsivA7em
1690404,Clothes,1731.1487003394566,Z0pEo3mxxosHaDuOBynDow4rSvjnhEGBpNlJ6JBqsrasP78GvD
888243,Books,1731.1430344515313,ikLAVqErgSZ4FL1z2UMpahgIITQKfqLF14FUQVWxDchuAqu7J9
672566,Clothes,1731.1423797232474,TmsSy7qRdXhU58MPzIAHg8CwoFsw2gw2dAZTOk2l7GUtXTlZIT
252238,Electronics,1731.1397689471871,G33wiZdoX2ixXyrCvXpOTO1uf1WyELA9MWE7IhncXL67eA6wrv
1654795,Electronics,1731.1392812212155,W2yLcdyy8SzOYytHFbZXZ73Ji86Md8oWgXud09TVx0YqR2UxP2
900824,Electronics,1731.137666861792,ynsHU7UfeofNpsjiioSGvm1WgD4vxGVgSWH1XZIjMu6HA8PuP4
157030,Books,1731.1339743177573,kUK2YTqEKfajH82LHjFtOewgkSam8ErmLkqtIhqPRTPVkMePLl
1577019,Electronics,1731.1335752019472,74PkwDq9qNGHxJuDTxO1q0FTaydkl9ACMyqPcvFMY8VHmO1PcX
1072071,Electronics,1731.130465509201,lMkqdSxyOnUeWJceWrFhCPtBc6aMaXa2yEaT323MeluSEOxNsS
970733,Books,1731.129282395617,6sddQCKyuubOZjHtDRGZzmK84J97c2oXNU4UlD0YxTR5gMvf1M
627451,Electronics,1731.1283720406338,Gnk8SoUbOSicUHrmqamO79IbG5BL9zPKrkBeMb3AM5TtheVWsf
1181651,Clothes,1731.1256195063086,MBhdHUfJIZRC7JHCHZfgbcwl55UplyIW6zTwLbV2Vxzi8avWYJ
1476088,Books,1731.1254767097817,AE6t2MywMdOsrSsYuBtGy5UADEUL2OqN5Jfair9wxAd5vOXExP
252383,Clothes,1731.1248808924836,WjSMh1Yk4mLcE8AedIFHX9V5PHC0jOQ9KGNHmjhVN5zByX3ylz
