1047361,Electronics,1390.9495497932608,CyJMZtlzeMtvWAmyvLAnWkhF7rgOBi9KzcEPkJHPXPAtgCMAhK
1018832,Electronics,1390.948767515027,WoSjMlE6VMgcvykXMulXf6bTD330JKMKiPOetBSJAXtf1C6l31
1538139,Electronics,1390.9477212928632,VVm59GLaDbvgKPaA8PUNOXye6xi4xnhKoicYo9UoyzQskkA6Fb
1250930,Books,1390.9477147868345,gDM7tuXJJKxWU6KEOXAA1S3yolQDbgVDykm3n6E8QgOOUcbrgD
446054,Electronics,1390.9476648878083,C2aJZ6ocIsCS8C4eLPF4yjF3Kh43LhoywUM80NayeodLgXD9sI
1143984,Books,1390.9454008745681,HxsHu3i1k0z2NtdXNMaQylLoKrpyGuxtMiP7cpA7S5Z90PXw6i
1485106,Clothes,1390.944515503716,5eJE6lsZmk8DHlADlQG5ctWvzbSIfTlnujY2PpV90QtbxmhRay
1649799,Electronics,1390.9442064611194,oh2vaC72RNHXkTDk9iYXCtY6gfTyfh7Egddsp90mwGpapz50oa
816261,Electronics,1390.9431771353245,IuqB8rQQFUHVd4vBiIuv5bJfRKmLiHk0k9ofekmgRQBwJNMzyE
1935399,Clothes,1390.9430925328406,t8IFsHWZF5OVF0BdSoFGSO3xvLAUlb4OOVWYuYXDNGJdoXbnAp
842089,Clothes,1390.9429982879842,0u3rekROi1rq2ORNnrzfkOPSUke6aLVfqLFPKRwd2YAH5R9GFb
775690,Books,1390.9409878955244,WOhJaImVi7wXMtp8ifmYMHrqyoDaOjaM12dzgWoVAxKO05DI0P
1487678,Electronics,1390.9399899663852,bu25lO0QsnNMgTfqbKB39hzKYSL1YpIdA8Hh0tkKb64Uct4hhi
1173808,Clothes,1390.93707358702,x7rQQNKaFxENi1WVbm8PeiAgIjOGTBmGX7T6aqHITtVpXtMsVu
1320928,Clothes,1390.9345248796515,dtKUcNU5PqxPFCzSauK7l1lQetfeQe2nn3ecdNCw9683CfQMUC
345483,Clothes,1390.9333648069385,jW7PZy1WibrNfQCHfly2AMg3NQBRmTAhM1fjmefRjvKVnsVdKj
117065,Clothes,1390.930779687648,C2eZbMXNQbWqnYnZQCrHWcCmttPOlSsbbAVWAin1YP2GcDcedj
120970,Electronics,1390.9305861114904,VszSHepRhyeDUweauCMeBIL8DfF5liBeCWxIzYe1ofJuIoFdue
1650336,Books,1390.9302791823006,AdpDevJG45U6MOabPY3kwCkHteIKd9eXfQHpW1LBnDbcWbHIzD
833801,Books,1390.9295790958458,AgRbPVLd4RxVc28Go1hakHjROJ7RRWNP5DH6pex6cDujjncFNm
53119,Books,1390.92101879815,NKI95SIZ0ECmz4c9U63hjAwDZTF5iINsz3FLzmcCkFPbh1jVD1
1794989,Electronics,1390.9202034857178,Ht4PbtXX9Bw57l98yMJfgEkhUjtn8VnceN1FO6bk2XRP35qZJ2
530108,Books,1390.9188254289365,1zyD09eCCZYg4vmWgSLaAfyHSIM9TvHzLPDnUzElCjbDLEohNv
451242,Electronics,1390.9186273863,yKlU1zAD9Zv6YF5ziJ7iUy36mMVXwJCDy3fymk1Aka6IjlE8N5
1297411,Clothes,1390.918263320683,xKLs3097mS1TH1fpiqhTtgUtFi4PrSXDXaMq5951WNugmj7sTl
206835,Clothes,1390.9158822506029,dA35CBUVPQ9OQrwekSMuxN0AknEKHPYO5HMqVUwkzn0Xylmagi
1009051,Books,1390.9153599474287,Q7N84yE3JMtwAwXnEncP5fTebUwpTrjmd4OH3L2JQmv4Rosu6M
1427007,Clothes,1390.9147566494823,HrcmT6ee7CCBqHMbs71fZrrpOXxwo5CSwdRKly8z0kcQ5FNM1T
762564,Clothes,1390.9119308258996,fuGZwbPDvzGT72aw88IywaqnBsqJl3dV87fg80X5fi7M2Edwub
1874532,Clothes,1390.9108650615854,qSrNXGcNas2Wo6wnRDPoRv2TwQwqxivYKsKPATaZiO2wo2p9zc
1673353,Clothes,1390.9104854605919,odOaEPZYBHqs7lx8pCxB0cGZSLDBunqRSYnb9EGR72jok5bXbP
468167,Clothes,1390.9072428003392,vArcAxqFTQXg1Ij9QBLIa3hpxxSgr7icUO7UM5WPZAHDbULuFd
330508,Clothes,1390.9049068693505,PC3K6OYilKDbHfbJpMg5SRBI02w8mnQmD9bgQuVt4xk5auWoqF
1774643,Books,1390.9048666330411,TEB57en4fwILAV9by7hSDvsLdxGVvPqKqgtssDSOnJCeOeiW97
852830,Clothes,1390.9046994571431,qJwDTddG7svUSbT7r2Bpazhey8dFwhGCJBoVfs5QBvz5lCkYbK
1180477,Clothes,1390.9043272639694,QqD2r1ykFMV21PRSGQ9ZA6kGC6TklKUGh1JCVCEhFLfMOSqbKx
1512277,Books,1390.9004364830641,sMPZi1wHh0EfxnsutWPeHdTbGjgK0OwaBpM11AFr9J8fSYY04z
1925349,Clothes,1390.8984002610014,Y5RFqhmpA15fmyg5diRI8V5272Of4FDSSa7nIs4LpWmL1D8WrV
322008,Books,1390.8981847197776,z5xiM7vL19H2Aslpq5XocRufgVgKVBT8AjfTCs4Bc7gTBzypvn
1555233,Books,1390.8973081436923,HQGIqGPzqlh0ZkoGwB4embRk2mrvjpUDmjSFm6XpjiKbiOqlLP
337834,Clothes,1390.8968485210535,WByngV1uQuUzRTqm6JtzLeYRe3DKEBpaPIyqAtGfT4cYb5Fzjw
1460776,Clothes,1390.8960468620928,2INtbNf8GaLi2cGrBeDA4v0rT9q8iaXTPTFJlHrAz4eaZFY9Qz
472821,Electronics,1390.8949299641138,WLPSx5wiDBinDlyZB33tgKrDxIBxJiXLagK2npolc7YaPOGm1H
1468084,Clothes,1390.8940617106653,1dHLOROEPbH8ANswNmymUAqtYlAS5CTPZbgL9I4x4tALBWHYsx
87542,Clothes,1390.893803147007,M1AZB1DIy0EkzJI4O5oBx8K5e6mRtoq5JwujuO4rOSwyjf6JVH
906168,Books,1390.8935963649062,PFoNMAIB8qQFytqFe3twofkaOsBWgi10MWPON75p2d6ce2xNEJ
926706,Books,1390.8928609219302,SH7Ir3XnqsScYooUoz30Knsl82634RTJYOzJoYc9EdHsC9q4TZ
1436413,Clothes,1390.8923097541347,s8KRk8rl6SAwUclgXoN6qB8khFL69JhVf0qBiS81pBOUJTgxMD
1026153,Books,1390.8915638559245,YJXyFiwpyquBlvkaspotHE8jnKpYAJUpStvrawG77NsZRWHlSA
811864,Clothes,1390.8914040816765,TRdPN3djO8ng2nzEmO5ayOUMawxCGEs7dSez2xtJsHGRasLqoX
