1483450,Electronics,1650.8438371377965,WBRlKkBqTKRRTVWqK9QgJv3NmSmtv035pjdQT6UCfmHsItUf0R
952718,Electronics,1650.8438025648977,A7GYQAlw6LRrFDlfyJDSyBiLcCnJChgaz48rmeiauvRI8jSwj9
1084390,Books,1650.8436995295096,cINZjLaSNmK55BPkkgMwyhpxTIugRkcYtKE1WlAeemABSCrwKQ
395791,Books,1650.8436468538785,2DoTYx8W41BlFli6SUZpScCSYoqopNvsFHee8fnRGfz36JR1cl
783225,Clothes,1650.8435980866527,s6lMjIm6FjMBydpfYVldIgboUohlVE86ECtxWPkeTWCoU7vmM7
1027688,Books,1650.8432807403635,SZ2w9SWG5YaCEnVrTvxSgeXbveBU5QEIi5ua4PFUKvOs9AMbTG
994034,Books,1650.8429004759207,dFY4WDKlH2sX2ClQOFWmhFtEAsHpVNWsB7K9Fi7XcUXOpa0aJf
509234,Books,1650.8404217020254,Mulb0uH2VN5MGdJVJF1rHmba0ps2mobBtK3e0DyZTuW0xJV5ID
1475299,Clothes,1650.8397547501543,4Ue8nip0Bljf8o6ZncLPGE6gw98SLopr4niS58KWWopT1wSMWr
1918553,Books,1650.8390029651985,xmHLtMwe8tT5Pz2jtADMFheJft1UnpWNJr2aiBErY4PPRsbiKL
42164,Electronics,1650.8377601322054,gBPAxXD4SNPIjetcp92EGunLEyucC3gcWoQZKY8WIQMSGxtZfB
1642174,Books,1650.8351859900838,qLvq5jz93gFDpndkW8Qdh5Ao5qb4oehVhHbMnPsfzz2vgTSRZG
1746277,Electronics,1650.834654635287,p2ijgaUvU94nFHjyufbYtuzonCvM4UiaevFSmUXVJujZY5UXw8
1306040,Clothes,1650.834271925782,ghMvh8wzfO38qLOWLPChpEH6Gr7vO2yhgimdDBEoCvQxF4rc65
422138,Electronics,1650.8342046165108,kGv9qJkW5bOKRo0lBnPrq0mjNd073jADvIrDO0x4FWZaATbIbx
460127,Clothes,1650.8341340136772,uzvtELUf6DlAY5Y9CmCX4HNc73YBVqWQwpd9Au4OLF2Nmh01kP
295226,Electronics,1650.833825688104,zgwNW7H1WtnOUnaQnf8SPZGmjeP3jGDAJxED0fmJd2bUYIaKwm
209197,Books,1650.833819176121,RyU5uGBQR0cevX9XTvmqAamZnmeGef5woo8Xp4MxuE43fGEom1
19666,Clothes,1650.8307655940737,mavmsig6pTiP2O4dmvCnqZwAgy7io5ItWBQbImoXSiDIlpedYq
15802,Clothes,1650.8286225360714,hH34zSCK8YdDlaEQ3x4RXYYQRYOxaqtyjQHis6lKpCsNGjC8Py
1423590,Books,1650.8274318585159,rpzgPLpRpMTiB3wSAqxpweiCutBQIrK93BpZ5uJ1IpNpUmHq5W
348732,Electronics,1650.8264107688954,GVfODwFbPWDo2LiiukWd6aVUojyyK0GSELBpg6EAqGczSRwNwc
307102,Clothes,1650.826296763719,HBo72F8iA7DxNKMPaX8zu0DToWfmRmzXnM9QeHOdOSYqzxRNMP
1011521,Electronics,1650.8260830446347,cukKN19PBJVGt3CKtIdFfcXmqeRgcgo1tGU5JvdnBFRkfRiQbN
1354312,Clothes,1650.8257654763659,RZPwVIkuvR54Nw8sCFovOcAkVvUCv01isec0zd7jfTf7PDZ4Xc
24922,Books,1650.8220366030391,pV4T3cjEIqOwf7gwzm5cH3Fr63U9XjQietmUlepDxjvwjUqnna
559471,Electronics,1650.8217643402406,9TKUWLOZ4WVjbCAeViiA0RhtkSnefs8Z36UA3w6QUR5jPEzTqj
1764,Clothes,1650.8214748749579,xghc0b8I2G5G97yS7edpu1gv97XVhEMmBUKxaSeERrSu92FQeN
1209209,Clothes,1650.8200579753052,1izKA0uv8HSjnDTKvicYn9Qvm9GAYrep9BmvvZQmvgdCzDyzDV
613167,Clothes,1650.8193338067629,CWBKYm1ntZ7ZCx4nJfUAocqTzMWEJHPh8pDUkHW7boAhRgFxuS
1223572,Clothes,1650.8176453617082,4xm3c00pfqOxoHQIiQo70pTROFww19843wpLaGsC8bTdESklym
193502,Electronics,1650.8163890775213,BX0GUHrLHWg38Obs1Xnll4c8uiWm28erSoJ2yi9DIBTfTM5kVr
575504,Books,1650.8161970012466,gkAsDtVVZe8PGGBOHSv8HJxmbU69JRojLvhpRgnrIIbeUBsJH6
529977,Books,1650.8143074274813,wF99kTK1JroaQulYn9WEMm43R5IGWtHahRwrqdX9ToSf7nqVnx
1769884,Books,1650.8138400074895,GvjD8NQT0UL0cSspar2LhyYHOhprylZm1BrqoT4OjVyNHgGbsH
529749,Electronics,1650.8135530607146,6NCHOLF4AFDrE8vvTlhRrgEchntKtUSR6hmBJC4rdSu1qDEwv8
1165153,Books,1650.813232854804,N3TWo3xK4IJx7qhd1jZgIQ52NOMBuNwBVhcUWoUyG2tgrzzesH
1445846,Books,1650.8122355893254,dkmuvUv473ridULfMytUXZWx5bf265g2MvKH9IfMwVXEO7rIvO
1127705,Books,1650.8086425760357,JJyBVKAEmyKUM0cK8sfgjZX9OhZBwjirRNQydhI60SGZFRCt6V
495764,Electronics,1650.8086349290431,64wsVCgLRTDNIEno6d5nebyts3rnqejNMy4y7g9FMmfrlJ7GSs
934530,Electronics,1650.8083558905346,ZfRZmxPVm6lnL8YfTQzmmdzCI4xMffjBqQ2VZLN2W0gUnNrOdt
1389563,Books,1650.80769633405,ZALuGdkKZvb4oCTTp5Z4rF6r4hK0BOFPDeZO80ywFpBIV5WciE
464099,Clothes,1650.8057148182818,8mWcjwAlCkqkjayryjWIoUUEDYJWiTbvd6NNGfkIdkPT2ePZCC
466072,Electronics,1650.8055018113625,6ljQnMyhKIMWbrzVGWSQ19CG3MW8VnCHzOb6m9MatajP5E8e5L
1082582,Electronics,1650.8052877846828,lzQMbeWgjcA6PwIAEhij2WqLz13GnVDthckPM84EbVAGhv6mUl
1405695,Books,1650.805265294475,AugKsABrzeLcCNTPYEZP18zprrfL6CIklSOEhr6g8suRj6GkHm
155016,Electronics,1650.8039625329977,m9n0SxQnYqJ8pINAlB3a6s9WRTABW47gGKJm2Dj3fBafkYGn4k
1842282,Electronics,1650.8029868388182,ugflt3oKMjkQI52g24t1qDTJilExXZZh74QyqhJlKRtjDqIfUf
1659300,Books,1650.8014985009622,ym8Z06uzu7JxT7352dfqU9eJER92XI8NKbfY5Akpqz7PgpLfLA
106639,Books,1650.7996953536463,8phhBSjrbjY9tZE9drskNYg9kEWNe9zJeAL6QU4bRVQ9iJlRFS
545004,Clothes,1650.7994592615712,V1d0DWzc4uAvMzZjU4GZCTC5V296pwoRg2BP2bUSx69LB2Gk5E
1989316,Books,1650.7991297103572,I4qFRvTQYeFOaRR6XGExrYlzqHK4mr8otNNvxMGFukwm9RYZgi
1318982,Books,1650.7981269709242,08SAHZmOR6wR1UvAIddajp3Jr8WTb9f5dQRYdmDSCWtYRiSQpU
1543074,Books,1650.7955999912747,QIUe11sA2Gz0x6gH2H0MpkPT2lOA03AYXPoDKXABt5W8jBVZoy
250551,Books,1650.795281334534,O9O3BNjNAi7nb0CjOQcF9hExbdLCxQhCiLjntWBuBmh1csxIUv
1970751,Electronics,1650.7937173529258,fcJTcC5CZPuCmNpMwqdVCqVtu3wV8L9b15GDkR1t26J5184E9t
126093,Clothes,1650.7929805648719,pnkppTmepTPyJacnqhkOchQyqteqCOAzGlpmCxZSz645GMCu4f
315490,Books,1650.7928617009864,h5t4kJmDgsMuCsogPoG7GU1IVo4Zq9uXuuZKIDEmE6JKErEDiM
1985638,Clothes,1650.7926189879652,85SPVPOmtS69aLl7JpNALtRrP5l8Yab1W841VnShtarNi9Q0Ny
480631,Electronics,1650.7926006164705,hPxYqXJ5RADenOIYWc1dtV22s8y6OTK7qWNvimVczArE6Zitvt
139892,Electronics,1650.7916210013937,qvPbXejUQo9GmrhvFtyP0GyngN4jTTJcW7D8d5JmePa2XTZRmy
1225340,Books,1650.791567035776,aFbkbARvWj1Ajlgc7B8AbdQDmqnjPXgh19FPy0skIMpZqfk3yz
1527338,Electronics,1650.791086378901,F8QhPGlk7Wx0fF8v30mbMC9f9qrogbGyuxcgHhFkqyqbUt81e3
153953,Books,1650.787748568279,cRAR8PdS2EpWuEaHucRkF5AlC6czXAFSkxEOE4EoQ36plb9fps
1237171,Clothes,1650.7860346867028,2cZvZ448vmilaOiWmOaOhQQrL0iveZqfFZdBJhlehfjMwGREMj
1393642,Electronics,1650.7834721982126,FR41sQhLcCp1YYhLEsA74SEUZnRFuwcwnnz4PwTOKrUdW2Z0r6
1013973,Books,1650.7829135329225,vxSpZVLs16Bs1jOAKEtQAMGGSMOsCO6m65XKAKXVbQerWxefVB
218593,Electronics,1650.782241977287,kun0yQ4r1L6Su0ja76a0S1QJ7ch29gA7s8Oxh1cPm7MaZqX9uR
1603741,Electronics,1650.7816778701094,Ttmnyf1fXN5Z80y1odUNOyxnNAP0xiPYpjolsKbbreij16z2O3
349557,Clothes,1650.780906142622,jZIIWnwRybmJWGVrR4OWZs0Z6Yq6sdz7nQLkJyO5uoiVdSnXRe
614398,Clothes,1650.7808998890125,qTBmLlD2dlkTuWYJ1YIvvlKJ0Ezs3syhm0ASQb4iUy2s6cK30K
382376,Electronics,1650.7808811685418,b4O8UiPa4hqsXfFzGeFyW20O8ikikb2qsX0qORKPV9pMyJrGiK
538531,Clothes,1650.7794036394478,4u3T2xyQS4UKzMxy32RXrBTiymH1NU56QUDfbuOzxJR4lbLV6c
173167,Books,1650.7764523772303,F0oevsYCo3UXN0gRRYAOJPS61fhjhk7ncxX1jShLhJyw65ZZcS
1806428,Clothes,1650.7760173750498,MkHXYDWr4rB3HgrLceLKHbif5RSF84ZgeYIYNgODos8LAI9H7P
1387163,Clothes,1650.774469610828,vsPQ6SbXHtMw1lt89bEHxMJT8JlKSqauffI33j1NOjnn0yCCOz
315978,Books,1650.7743945813168,0nlEDKGVsSXZBbNJCPPsKsLnonDMqcNymTecWTQDoZuzPT4lwO
1281273,Electronics,1650.7727317546785,FCA4F8BcZDMWtHKOCGrMJ0QsDWIX1vHafh15YiX2mzMvx89cK8
1812421,Books,1650.7726039730537,Df1Zk76WEXF5Rip6prXen1FQCp5fBbZ6iL0j0kFgadXykqE7Xf
1354065,Books,1650.7723346294144,6qwtuiWUyuORau0RfpPqJMKfRlsV8IWSJB3qFnqHhymbDVrl7r
384463,Clothes,1650.771868215495,X8R4YSkuZiKzIMKpZO1R6YQHrAMGpIWKR0GrFMVX7IvNPBGBay
1148853,Books,1650.7718400951808,BpSVv9VvAVvx21ZUrDTZm1Bi0a6JpQjEt8wTKcBYJwlNen0WYD
1891190,Electronics,1650.7684229850304,hC9txZCV7fpEWMzLWpC9sHP3lIevVjosqDDtrtQ42kQ7R0svx2
766656,Clothes,1650.768358518416,HvYxLBrfNcR2Qrcn5DYrTLMLC8jCuGbSmAj4YL12Fs9xfHlTu8
1771705,Books,1650.766185696646,vfowNrRK1txoOtaaOdCWXu6cyY4IIhm0wcXwm1yhcVpUfcjU9e
43226,Books,1650.7648935474463,y4KAy34STYOW5ACkCWaENLSNi0mayytlHjO0fEIKsLiUnNUM5Z
1364768,Books,1650.7641881945167,2VEl3CZ115JiR68Do3BdnoP49zvG5RaIxlyz0PnqT2PU5LI2lc
1263377,Electronics,1650.7633356699173,QVnHG810LLCMPsk56EFdH6OI7Gq2BbuFCnY1mtpGd1S21AOgGD
936893,Books,1650.7627087830047,zboN09UaT6X1bZY929s2PfGzpf6E0vUAvVOG4jM0LkbnYlQ3I0
617526,Books,1650.7624345641489,CyqxrN63w3F74xKS087pSc0OvkduDrzNYG8Kj0Nvn0xkuEh5tz
234953,Electronics,1650.759922281065,4APKfOIAaGLWQIZv0qDg4ypFcNEJ8dnW9raWrsPCxjX7CLlfVM
1787180,Clothes,1650.759390596861,6eLTBFjbUOsIrK7TXJkR6BmmxOh1gzWv6SIQqxAMYkXJai7BR4
1275641,Books,1650.758620734292,l3pZPz1vpT0clYzFMVb4ZvRUYCBTKD3OrLM6FXL8QCcaxYIo3l
300960,Electronics,1650.7585606661187,AwA3ey9ptIQ1gXEiZ14Bfl3Rce2WOLuhrkU63pDXA28J7ZuQtp
249315,Electronics,1650.7584825734045,aSQbT002lk4FqJmx0OI8UpLUU0bamI5BpbnO49CXDFvHOxZrwS
